rr,or_minutes,offset_ticks,direction,bias,max_or_points,trades,net,pf,win,maxdd
2.0,60,0,short,none,180,151,1541.7599999999989,1.1197703035274815,43.04635761589404,-2344.540000000001
2.0,60,0,short,none,250,226,5208.259999999998,1.2559560375186867,45.13274336283185,-2903.919999999999
2.0,60,0,short,vwap,0,187,4872.119999999999,1.2257440055600595,46.524064171122994,-4546.079999999989
2.0,60,0,short,vwap,90,20,-990.3000000000002,0.3604200573510036,30.0,-1035.1200000000001
2.0,60,0,short,vwap,130,57,-1279.6800000000005,0.7188999209208333,38.59649122807017,-1699.5800000000004
2.0,60,0,short,vwap,180,92,713.9199999999992,1.0907200984054857,43.47826086956522,-2888.6000000000004
2.0,60,0,short,vwap,250,149,4246.739999999999,1.3070628045870625,46.308724832214764,-3530.819999999991
2.0,60,0,short,vwap_slope,0,172,7623.219999999998,1.4029313826019845,50.58139534883721,-3976.1399999999867
2.0,60,0,short,vwap_slope,90,17,-1364.0800000000002,0.15607909129154393,17.647058823529413,-1332.88
2.0,60,0,short,vwap_slope,130,50,-819.5000000000002,0.7936007414757992,42.0,-1750.7200000000003
2.0,60,0,short,vwap_slope,180,84,1449.3399999999992,1.2154972968793678,47.61904761904761,-1486.6000000000004
2.0,60,0,short,vwap_slope,250,131,6521.559999999999,1.594769107859106,51.14503816793893,-2593.29999999999
2.0,60,1,both,none,0,505,8699.299999999996,1.1806698447734243,50.693069306930695,-5910.839999999986
2.0,60,1,both,none,90,49,-791.7600000000004,0.7502491956343452,38.775510204081634,-1807.9000000000003
2.0,60,1,both,none,130,155,-152.2000000000014,0.9856346520131307,47.74193548387097,-2058.300000000001
2.0,60,1,both,none,180,286,1234.3599999999983,1.0577889306079644,49.3006993006993,-4952.799999999994
2.0,60,1,both,none,250,408,5592.579999999996,1.1671649410888383,50.0,-5193.4199999999955
2.0,60,1,both,vwap,0,419,8787.439999999999,1.2212250627616328,51.551312649164686,-5134.01999999999
2.0,60,1,both,vwap,90,42,-132.5800000000003,0.9458918980687921,47.61904761904761,-859.2600000000002
2.0,60,1,both,vwap,130,130,-87.20000000000107,0.9905107439707312,49.23076923076923,-1886.7200000000007
2.0,60,1,both,vwap,180,236,2230.359999999998,1.1299851153183995,50.42372881355932,-4045.4999999999936
2.0,60,1,both,vwap,250,335,4973.099999999998,1.1817199208969689,50.44776119402985,-4967.719999999993
2.0,60,1,both,vwap_slope,0,381,9948.059999999998,1.2799729372383712,53.28083989501312,-4398.319999999958
2.0,60,1,both,vwap_slope,90,33,-221.4200000000002,0.8939843720075076,42.42424242424242,-1004.3000000000002
2.0,60,1,both,vwap_slope,130,111,423.359999999999,1.0560875440502373,50.45045045045045,-1785.8400000000004
2.0,60,1,both,vwap_slope,180,215,4122.399999999998,1.2866910907669669,53.02325581395348,-2639.419999999993
2.0,60,1,both,vwap_slope,250,302,6708.019999999998,1.2886058674413283,53.31125827814569,-3544.03999999999
2.0,60,1,long,none,0,319,6591.939999999998,1.2762572501424885,56.112852664576806,-3251.679999999994
2.0,60,1,long,none,90,33,1158.0799999999997,1.8909130073545248,63.63636363636363,-381.46000000000004
2.0,60,1,long,none,130,105,1129.799999999999,1.1802120817701556,55.23809523809524,-1348.8800000000006
2.0,60,1,long,none,180,199,2741.2399999999984,1.2275431804447872,55.778894472361806,-2949.24
2.0,60,1,long,none,250,262,3116.619999999998,1.173185773140651,54.961832061068705,-2903.459999999999
2.0,60,1,long,vwap,0,232,4124.819999999998,1.2282724912173508,55.603448275862064,-2634.999999999998
2.0,60,1,long,vwap,90,22,869.2199999999998,1.9756431553899336,63.63636363636363,-390.72
2.0,60,1,long,vwap,130,73,1222.4799999999993,1.2651547357735924,57.534246575342465,-1005.7
2.0,60,1,long,vwap,180,144,1554.9399999999987,1.168090718439885,54.861111111111114,-2575.559999999999
2.0,60,1,long,vwap,250,186,921.3599999999983,1.0683494385073153,53.76344086021505,-2390.2200000000003
2.0,60,1,long,vwap_slope,0,209,2527.3399999999983,1.1526833494232398,55.50239234449761,-2096.9199999999937
2.0,60,1,long,vwap_slope,90,16,1155.6599999999999,3.5084870848708483,68.75,-331.98
2.0,60,1,long,vwap_slope,130,61,1268.8599999999994,1.356948750119559,57.377049180327866,-769.7
2.0,60,1,long,vwap_slope,180,131,2709.059999999999,1.3555112871349495,56.48854961832062,-1474.3599999999976
2.0,60,1,long,vwap_slope,250,171,372.95999999999844,1.0304918129286071,54.97076023391813,-2993.4799999999996
2.0,60,1,short,none,0,277,6032.519999999999,1.1985541553223205,45.48736462093863,-4125.499999999985
2.0,60,1,short,none,90,32,-1552.6800000000003,0.39152584882590835,25.0,-1857.0200000000002
2.0,60,1,short,none,130,91,-716.8400000000008,0.89268412448426,41.75824175824176,-1666.7000000000005
2.0,60,1,short,none,180,151,1481.2599999999989,1.1145099894554888,43.04635761589404,-2382.540000000001
2.0,60,1,short,none,250,226,4981.759999999998,1.243788525042623,45.13274336283185,-2926.919999999999
2.0,60,1,short,vwap,0,187,4662.619999999999,1.2153436172178083,46.524064171122994,-4610.07999999999
2.0,60,1,short,vwap,90,20,-1001.8000000000002,0.35755694643956487,30.0,-1044.6200000000001
2.0,60,1,short,vwap,130,57,-1309.6800000000005,0.7139749721548847,38.59649122807017,-1723.0800000000004
2.0,60,1,short,vwap,180,92,675.4199999999992,1.0854099276932923,43.47826086956522,-2915.1000000000004
2.0,60,1,short,vwap,250,149,4051.739999999999,1.2917712631510718,46.308724832214764,-3583.3199999999915
2.0,60,1,short,vwap_slope,0,172,7420.719999999998,1.3909881239659834,50.58139534883721,-4011.1399999999867
2.0,60,1,short,vwap_slope,90,17,-1377.0800000000002,0.1540550170162053,17.647058823529413,-1342.88
2.0,60,1,short,vwap_slope,130,50,-845.5000000000002,0.7882788358966915,42.0,-1770.2200000000003
2.0,60,1,short,vwap_slope,180,84,1413.3399999999992,1.209103040955399,47.61904761904761,-1498.1000000000004
2.0,60,1,short,vwap_slope,250,131,6335.059999999999,1.5753203963906364,51.14503816793893,-2621.29999999999
2.0,60,2,both,none,0,505,8232.299999999996,1.170369530296402,50.693069306930695,-5955.339999999986
2.0,60,2,both,none,90,49,-816.7600000000004,0.7442189653012654,38.775510204081634,-1832.4000000000003
2.0,60,2,both,none,130,155,-446.7000000000014,0.9580797189173362,47.74193548387097,-2116.8000000000006
2.0,60,2,both,none,180,286,872.8599999999976,1.0406656634504734,49.3006993006993,-4999.299999999995
2.0,60,2,both,none,250,408,5167.079999999996,1.1537937689337225,50.0,-5232.9199999999955
2.0,60,2,both,vwap,0,419,8360.939999999999,1.209751231899074,51.551312649164686,-5167.01999999999
2.0,60,2,both,vwap,90,42,-157.08000000000033,0.9363347491974972,47.61904761904761,-875.7600000000002
2.0,60,2,both,vwap,130,130,-374.200000000001,0.959503654627427,49.23076923076923,-1937.2200000000007
2.0,60,2,both,vwap,180,236,1894.8599999999979,1.1098910403477793,50.42372881355932,-4078.9999999999936
2.0,60,2,both,vwap,250,335,4583.599999999998,1.1667804346275714,50.44776119402985,-5032.159999999976
2.0,60,2,both,vwap_slope,0,381,9542.059999999998,1.2676202811257369,53.28083989501312,-4507.319999999958
2.0,60,2,both,vwap_slope,90,33,-240.9200000000002,0.8854703455095172,42.42424242424242,-1018.8000000000002
2.0,60,2,both,vwap_slope,130,111,148.859999999999,1.0196108395800125,50.45045045045045,-1825.8400000000006
2.0,60,2,both,vwap_slope,180,215,3798.899999999998,1.2628680006698154,53.02325581395348,-2662.419999999993
2.0,60,2,both,vwap_slope,250,302,6336.519999999998,1.2714603591585079,53.31125827814569,-3575.03999999999
2.0,60,2,long,none,0,319,6421.439999999998,1.268061498386565,56.112852664576806,-3273.179999999994
2.0,60,2,long,none,90,33,1143.0799999999997,1.8729933250851547,63.63636363636363,-384.46000000000004
2.0,60,2,long,none,130,105,1073.299999999999,1.170249417855806,55.23809523809524,-1388.3800000000006
2.0,60,2,long,none,180,199,2631.7399999999984,1.2173443381657036,55.778894472361806,-2967.7400000000002
2.0,60,2,long,none,250,262,2974.119999999998,1.164531276277472,54.961832061068705,-2922.959999999999
2.0,60,2,long,vwap,0,232,3995.319999999998,1.220252572807077,55.603448275862064,-2651.499999999998
2.0,60,2,long,vwap,90,22,856.2199999999998,1.9546224858404313,63.63636363636363,-393.22
2.0,60,2,long,vwap,130,73,1179.4799999999993,1.2544757860943188,57.534246575342465,-1010.7
2.0,60,2,long,vwap,180,144,1471.9399999999987,1.1583310027321818,54.861111111111114,-2589.0599999999995
2.0,60,2,long,vwap,250,186,814.3599999999983,1.0601463554422423,53.76344086021505,-2408.7200000000003
2.0,60,2,long,vwap_slope,0,209,2411.3399999999983,1.145123141680639,55.50239234449761,-2115.9199999999937
2.0,60,2,long,vwap_slope,90,16,1149.1599999999999,3.4755708746230067,68.75,-333.98
2.0,60,2,long,vwap_slope,130,61,1234.3599999999994,1.3453489413133983,57.377049180327866,-773.2
2.0,60,2,long,vwap_slope,180,131,2635.559999999999,1.3441047213931516,56.48854961832062,-1483.8599999999976
2.0,60,2,long,vwap_slope,250,171,275.45999999999844,1.0224234155617495,54.97076023391813,-3010.4799999999996
2.0,60,2,short,none,0,277,5699.019999999999,1.186937451125492,45.48736462093863,-4171.499999999988
2.0,60,2,short,none,90,32,-1570.1800000000003,0.3890968228895131,25.0,-1874.0200000000002
2.0,60,2,short,none,130,91,-972.3400000000008,0.8553005184739843,41.75824175824176,-1869.1200000000006
2.0,60,2,short,none,180,151,1206.7599999999989,1.0928374045284737,43.04635761589404,-2420.540000000001
2.0,60,2,short,none,250,226,4667.759999999998,1.2274597173857742,45.13274336283185,-2949.919999999999
2.0,60,2,short,vwap,0,187,4365.619999999999,1.200981516009483,46.524064171122994,-4674.079999999994
2.0,60,2,short,vwap,90,20,-1013.3000000000002,0.35473394635624944,30.0,-1054.1200000000001
2.0,60,2,short,vwap,130,57,-1553.6800000000005,0.6626395101402702,38.59649122807017,-1771.2800000000004
2.0,60,2,short,vwap,180,92,422.91999999999916,1.0532210488165832,43.47826086956522,-2941.6000000000004
2.0,60,2,short,vwap,250,149,3769.239999999999,1.2703281886510984,46.308724832214764,-3635.8199999999915
2.0,60,2,short,vwap_slope,0,172,7130.719999999998,1.3745244072817413,50.58139534883721,-4046.1399999999867
2.0,60,2,short,vwap_slope,90,17,-1390.0800000000002,0.15205934023033377,17.647058823529413,-1352.88
2.0,60,2,short,vwap_slope,130,50,-1085.5000000000002,0.7297371317030423,42.0,-1789.7200000000003
2.0,60,2,short,vwap_slope,180,84,1163.3399999999992,1.1712667977905238,47.61904761904761,-1509.6000000000001
2.0,60,2,short,vwap_slope,250,131,6061.059999999999,1.5481223310839527,51.14503816793893,-2649.29999999999
2.0,60,4,both,none,0,505,7721.299999999996,1.1586753252090995,50.495049504950494,-6077.639999999979
2.0,60,4,both,none,90,49,-866.7600000000004,0.7324765273430993,36.734693877551024,-1881.4000000000003
2.0,60,4,both,none,130,155,-612.7000000000014,0.9431563048536555,47.096774193548384,-2233.8000000000006
2.0,60,4,both,none,180,286,572.8599999999976,1.0264306977379392,48.95104895104895,-5092.299999999995
2.0,60,4,both,none,250,408,4739.079999999996,1.139869311910088,49.754901960784316,-5311.919999999996
2.0,60,4,both,vwap,0,419,7930.939999999999,1.1975808802243735,51.551312649164686,-5233.019999999991
2.0,60,4,both,vwap,90,42,-206.08000000000033,0.9176101835860043,47.61904761904761,-908.76
2.0,60,4,both,vwap,130,130,-525.200000000001,0.9437828210063003,49.23076923076923,-2038.2200000000007
2.0,60,4,both,vwap,180,236,1646.8599999999979,1.094581462984318,50.42372881355932,-4145.999999999994
2.0,60,4,both,vwap,250,335,4227.599999999998,1.152539217256892,50.44776119402985,-5199.159999999976
2.0,60,4,both,vwap_slope,0,381,9153.059999999998,1.2549512244987775,53.28083989501312,-4725.319999999958
2.0,60,4,both,vwap_slope,90,33,-279.9200000000002,0.8688014398470162,42.42424242424242,-1047.8000000000002
2.0,60,4,both,vwap_slope,130,111,22.859999999999005,1.002978229998567,50.45045045045045,-1905.8400000000006
2.0,60,4,both,vwap_slope,180,215,3574.899999999998,1.2449108499569081,53.02325581395348,-2708.419999999993
2.0,60,4,both,vwap_slope,250,302,6016.519999999997,1.2555725375021136,53.31125827814569,-3637.03999999999
2.0,60,4,long,none,0,319,6080.439999999998,1.2518527232090342,55.79937304075236,-3316.179999999994
2.0,60,4,long,none,90,33,1113.0799999999997,1.8374563621042492,60.60606060606061,-390.46000000000004
2.0,60,4,long,none,130,105,960.299999999999,1.1506348215378146,54.285714285714285,-1467.3800000000006
2.0,60,4,long,none,180,199,2412.7399999999984,1.1972423963977517,55.27638190954774,-3004.7400000000002
2.0,60,4,long,none,250,262,2689.119999999998,1.1474455068137723,54.58015267175572,-2961.959999999999
2.0,60,4,long,vwap,0,232,3736.319999999998,1.2043970038928382,55.603448275862064,-2684.499999999999
2.0,60,4,long,vwap,90,22,830.2199999999998,1.9134137217796943,63.63636363636363,-398.22
2.0,60,4,long,vwap,130,73,1093.4799999999993,1.2334530331302282,57.534246575342465,-1020.7
2.0,60,4,long,vwap,180,144,1305.9399999999987,1.1390984811366978,54.861111111111114,-2616.0599999999995
2.0,60,4,long,vwap,250,186,600.3599999999984,1.0439545957723464,53.76344086021505,-2551.1400000000012
2.0,60,4,long,vwap_slope,0,209,2179.3399999999983,1.1301734220054924,55.50239234449761,-2153.9199999999946
2.0,60,4,long,vwap_slope,90,16,1136.1599999999999,3.411205432937181,68.75,-337.98
2.0,60,4,long,vwap_slope,130,61,1165.3599999999994,1.3225249360684594,57.377049180327866,-781.1800000000001
2.0,60,4,long,vwap_slope,180,131,2488.559999999999,1.3216365652602111,56.48854961832062,-1502.859999999998
2.0,60,4,long,vwap_slope,250,171,80.45999999999867,1.0064936951595096,54.97076023391813,-3044.4800000000005
2.0,60,4,short,none,0,277,5455.019999999999,1.1777212923336762,45.48736462093863,-4263.499999999991
2.0,60,4,short,none,90,32,-1605.1800000000003,0.38434218298136735,25.0,-1908.0200000000002
2.0,60,4,short,none,130,91,-1060.3400000000008,0.8440612260504846,41.75824175824176,-1943.1200000000006
2.0,60,4,short,none,180,151,1080.7599999999989,1.0823458776774069,43.04635761589404,-2496.540000000001
2.0,60,4,short,none,250,226,4462.759999999998,1.2156520697043522,45.13274336283185,-3050.8199999999947
2.0,60,4,short,vwap,0,187,4194.619999999999,1.1918812469980093,46.524064171122994,-4802.0799999999945
2.0,60,4,short,vwap,90,20,-1036.3000000000002,0.34920495365369636,30.0,-1073.1200000000001
2.0,60,4,short,vwap,130,57,-1618.6800000000005,0.6525244719216899,38.59649122807017,-1825.2800000000004
2.0,60,4,short,vwap,180,92,340.91999999999916,1.0424902909959273,43.47826086956522,-2994.6000000000004
2.0,60,4,short,vwap,250,149,3627.239999999999,1.2580526742647369,46.308724832214764,-3740.8199999999915
2.0,60,4,short,vwap_slope,0,172,6973.719999999998,1.363984258379698,50.58139534883721,-4116.139999999988
2.0,60,4,short,vwap_slope,90,17,-1416.0800000000002,0.14815082172333308,17.647058823529413,-1372.88
2.0,60,4,short,vwap_slope,130,50,-1142.5000000000002,0.7187664617005464,42.0,-1828.7200000000003
2.0,60,4,short,vwap_slope,180,84,1086.3399999999992,1.1583687583460165,47.61904761904761,-1532.6000000000001
2.0,60,4,short,vwap_slope,250,131,5936.059999999999,1.5323410032948128,51.14503816793893,-2705.29999999999
2.5,15,0,both,none,0,523,11142.979999999996,1.1968389824909622,44.93307839388145,-6162.459999999988
2.5,15,0,both,none,90,224,4533.739999999998,1.2795288552717083,42.857142857142854,-1493.3999999999924
2.5,15,0,both,none,130,388,11791.379999999997,1.3566781451761218,45.36082474226804,-2253.7199999999884
2.5,15,0,both,none,180,470,7620.199999999995,1.160370838359698,44.04255319148936,-3566.059999999985
2.5,15,0,both,none,250,514,8718.139999999996,1.1585407502104932,44.55252918287938,-5522.719999999983
2.5,15,0,both,vwap,0,470,13076.699999999997,1.271085648611704,47.02127659574468,-5198.079999999996
2.5,15,0,both,vwap,90,202,4953.019999999999,1.3527631219089724,45.04950495049505,-1227.1399999999921
2.5,15,0,both,vwap,130,346,12202.459999999997,1.429049818112519,46.82080924855491,-2525.53999999999
2.5,15,0,both,vwap,180,421,10203.459999999997,1.2535526333445823,46.080760095011875,-2803.8399999999965
2.5,15,0,both,vwap,250,462,12188.619999999995,1.2614543484201781,46.75324675324675,-4558.339999999986
2.5,15,0,both,vwap_slope,0,443,18830.679999999997,1.4344099297494772,48.53273137697517,-3438.939999999988
2.5,15,0,both,vwap_slope,90,186,2735.3599999999988,1.2050734568660202,43.01075268817204,-2064.1799999999985
2.5,15,0,both,vwap_slope,130,325,15167.999999999998,1.5947111173495832,48.30769230769231,-3492.999999999989
2.5,15,0,both,vwap_slope,180,397,17025.219999999998,1.480572694113575,48.11083123425693,-3438.939999999988
2.5,15,0,both,vwap_slope,250,435,17942.6,1.4299894555214727,48.275862068965516,-3438.939999999988
2.5,15,0,long,none,0,398,10245.479999999996,1.276037956471837,48.49246231155779,-2295.519999999995
2.5,15,0,long,none,90,180,4715.799999999998,1.4194872360525257,48.333333333333336,-814.1999999999989
2.5,15,0,long,none,130,300,5788.499999999997,1.2439350214583593,47.66666666666667,-1918.5799999999908
2.5,15,0,long,none,180,363,6510.3799999999965,1.2049861303963143,47.658402203856745,-2142.2800000000007
2.5,15,0,long,none,250,391,7443.159999999999,1.2073002198566112,48.08184143222506,-2058.5200000000004
2.5,15,0,long,vwap,0,249,5293.739999999998,1.2130066802240105,48.19277108433735,-2262.1199999999917
2.5,15,0,long,vwap,90,111,4138.360000000001,1.5991596857653316,49.549549549549546,-713.159999999998
2.5,15,0,long,vwap,130,189,5512.6399999999985,1.366251381920231,48.148148148148145,-2734.9599999999937
2.5,15,0,long,vwap,180,226,3548.759999999998,1.17159468615245,47.34513274336283,-3347.8999999999924
2.5,15,0,long,vwap,250,243,4028.1799999999976,1.1703861179587738,47.73662551440329,-2130.819999999996
2.5,15,0,long,vwap_slope,0,223,7700.98,1.3709635153231787,50.672645739910315,-2215.859999999997
2.5,15,0,long,vwap_slope,90,95,3504.7000000000007,1.6018181443525565,49.473684210526315,-826.6400000000001
